family,value_kind,field_pattern,denominator_key,category,comparator,minimum_cardinality,maximum_cardinality,required_when,static_cardinality_rule,production_extractors,field_name_origin,raw_schema_origin
progression,numeric,history.{interval_index}.accepted.ledgers.thermal.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.thermal.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.nonlinear.scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.nonlinear.scaled_update_inf,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.state.branch_memory,branch_memory,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.state.conductive_state,conductive_state,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.state.device_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.state.temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.state.time_s,time_s,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.cell_joule_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.ground_current_A,terminal_current_A,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.joule_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.potential_V,potential_V,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.relative_current_imbalance,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.relative_power_imbalance,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.source_current_A,terminal_current_A,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.electrical.terminal_device_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.boundary_face_flux_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.boundary_outflow_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.face_to_cell_global_residual_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.internal_pair_cancellation_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.matrix_face_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.matrix_face_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.net_cell_outflow_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.x_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.lateral.y_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.circuit.terms.terminal_device_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.combined.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.device_power.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.device_power.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.device_power.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.device_power.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.device_power.terms.field_joule_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.storage.closure_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.storage.effective_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.storage.explicit_plane_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.storage.lateral_boundary_outflow_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.storage.vertical_sink_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.ledgers.thermal.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.nonlinear.scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.nonlinear.scaled_update_inf,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.state.branch_memory,branch_memory,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.state.conductive_state,conductive_state,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.state.device_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.state.temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted_first_half.state.time_s,time_s,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,streaming.final_state.branch_memory,branch_memory,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,one_per_observation_when_required_when_condition_holds,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.final_state.conductive_state,conductive_state,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,one_per_observation_when_required_when_condition_holds,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.final_state.device_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,one_per_observation_when_required_when_condition_holds,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.final_state.temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,one_per_observation_when_required_when_condition_holds,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.final_state.time_s,time_s,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,one_per_observation_when_required_when_condition_holds,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.aggregate_circuit_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.aggregate_combined_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.aggregate_device_power_relative_residual,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.aggregate_thermal_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.circuit_accounted_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.circuit_input_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.circuit_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.circuit_signed_residual_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.combined_accounted_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.combined_input_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.combined_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.combined_signed_residual_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.device_power_accounted_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.device_power_input_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.device_power_relative_residual,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.device_power_signed_residual_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.device_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.e_T,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.e_V,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.e_b,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.e_max,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.e_s,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_circuit_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_combined_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_device_power_relative_residual,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_lateral_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_lateral_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.first_half_thermal_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
